group,names,scores,logfoldchanges,pvals,pvals_adj
3,CEBPB,17.579971,,3.5075016087438285e-69,2.471205980999478e-66
3,FGL2,17.199594,,2.6740023132014635e-66,1.626159322532507e-63
3,LRRK2,16.984549,,1.0687403210669993e-64,5.664617850367317e-62
3,RP11-6I2.3,16.971382,,1.3374775451297599e-64,7.024553655889238e-62
3,DSC2,16.955044,,1.766279298896418e-64,9.193085940102951e-62
3,SDCBP,16.927185,,2.8362322209336537e-64,1.4373477552631576e-61
3,SLC8A1,16.894066,,4.975256904221334e-64,2.4994392793702532e-61
3,HAVCR2,16.839182,,1.2596527993719299e-63,6.273613894665044e-61
3,NOTCH2NL,16.754622,,5.23937867428069e-63,2.4609319036521817e-60
3,FTL,16.747763,,5.879656456684451e-63,2.739398326387345e-60
3,NFKBIE,16.681961,,1.772989361022645e-62,8.06542632711506e-60
3,GPRIN3,16.607191,,6.182169903380379e-62,2.665391804686527e-59
3,SH3PXD2B,16.569607,,1.1557976477577495e-61,4.9098454046991515e-59
3,LINC00954,16.515001,,2.8615511196423722e-61,1.1979738611239043e-58
3,CYP17A1-AS1,16.446459,,8.891684198948668e-61,3.669280508756153e-58
3,ACCS,16.401218,,1.8744053702741907e-60,7.417124757318549e-58
3,RAF1,16.393639,,2.12345576741737e-60,8.289081760202955e-58
3,ADAP2,16.376127,,2.8321313232630283e-60,1.0764521245978614e-57
3,RPGR,16.374338,,2.916630807177059e-60,1.1013236053793478e-57
3,TG,16.315493,,7.658704018591457e-60,2.836322482474899e-57
3,RP11-74C1.4,16.31367,-1.6095297,7.890652934468851e-60,2.9036095030768723e-57
3,TPK1,16.286324,,1.2342931937420603e-59,4.484831489437739e-57
3,PLEKHH2,16.28343,-1.8619331,1.2940740726993908e-59,4.6726588376288694e-57
3,HOXA5,16.27889,-1.8397338,1.3937167330118723e-59,4.970320791129315e-57
3,RP11-178G16.4,16.275728,,1.4676222973838701e-59,5.201775643359406e-57
3,APOBEC3A,16.271183,,1.580722300090906e-59,5.568479844094629e-57
3,RP11-272L13.4,16.250498,-4.3608847,2.2155681352708083e-59,7.688391390253928e-57
3,Y_RNA_170,16.250309,-1.0114367,2.2224245965631107e-59,7.688391390253928e-57
3,RP11-498D10.5,16.248318,-1.803393,2.2957874040742777e-59,7.894912243784717e-57
3,RN7SL801P,16.245947,-1.3438991,2.3863161346930747e-59,8.157671127196628e-57
3,PLEKHD1,16.227728,-2.9707701,3.211303800463678e-59,1.0913332615540475e-56
3,LGALS9C,16.221148,,3.5745082414074377e-59,1.2006399106443716e-56
3,RP11-400K9.1,16.217644,-2.8215337,3.784336768351082e-59,1.263771607618191e-56
3,TPT1P10,16.216545,-0.8853275,3.8526463897765704e-59,1.2791893096354127e-56
3,RPL17P50,16.21416,-2.799645,4.005113666887062e-59,1.3147013174833307e-56
3,TRERF1,16.213102,,4.074707064262715e-59,1.3299889899641232e-56
3,POU5F1,16.211346,-1.219259,4.192889935981748e-59,1.3545152584367729e-56
3,FBXL14,16.211288,-0.6794731,4.19673950219276e-59,1.3545152584367729e-56
3,snoU13_286,16.210438,,4.255307803422649e-59,1.3657883207063147e-56
3,IMPG2,16.20189,-0.9283355,4.88998643698817e-59,1.5464549386489123e-56
3,SPATA6L,16.201784,-0.83985525,4.898503691564415e-59,1.5464549386489123e-56
3,AC108488.4,16.200823,-3.1209855,4.975710111873834e-59,1.5622918494200381e-56
3,RHOQP3,16.199987,-3.9152436,5.043799874364684e-59,1.5751105413063288e-56
3,RP11-6L6.2,16.199186,-1.5230998,5.109813266617478e-59,1.58714646157146e-56
3,LINC01010,16.197565,-1.2725317,5.24640648219604e-59,1.6205218992919194e-56
3,PRSS23,16.195377,-0.96905893,5.436377384297333e-59,1.6617768816032266e-56
3,BACH1-IT1,16.194159,-2.0856872,5.545050194788034e-59,1.6860746573867846e-56
3,RP11-738E22.3,16.19342,-1.2950733,5.612054907342047e-59,1.6886731675097505e-56
3,MT-TE,16.191908,-0.7118763,5.751737172485492e-59,1.7217363298756702e-56
3,ADAM20,16.190882,-1.2067105,5.848380748533815e-59,1.7339730656200646e-56
3,FAHD2CP,16.190838,-1.8629956,5.852643065028865e-59,1.7339730656200646e-56
3,RP11-135A1.2,16.186895,-1.0901037,6.239810572435663e-59,1.8248486129469044e-56
3,RP11-763B22.9,16.186684,-1.4350562,6.261251874128268e-59,1.8248486129469044e-56
3,AC016831.3,16.186445,-1.1471415,6.285719522552645e-59,1.8248486129469044e-56
3,MNDA,16.185493,,6.383646431488444e-59,1.8440120264319092e-56
3,RP11-298O21.2,16.178793,,7.117708741399095e-59,1.9865284401780188e-56
3,RP1-145M24.1,16.177197,-1.0988649,7.304647111220094e-59,2.0221165583991015e-56
3,RBMX2P5,16.176228,-0.9557101,7.4202994051526265e-59,2.0221165583991015e-56
3,MT-TL1,16.176004,,7.447354004723609e-59,2.0221165583991015e-56
3,ANP32A,16.17594,,7.455226956173448e-59,2.0221165583991015e-56
3,COL7A1,16.171755,-0.61439747,7.979349963163013e-59,2.0224856688216234e-56
3,ZNF257,16.170118,-0.69421285,8.194017801141329e-59,2.0224856688216234e-56
3,STT3A-AS1,16.16974,-0.9611443,8.244561471597307e-59,2.0224856688216234e-56
3,PAIP1P1,16.16596,-0.7891204,8.766163633870432e-59,2.0224856688216234e-56
3,VMO1,16.163074,-0.8586469,9.186471625667915e-59,2.0467541238103335e-56
3,DCHS1,16.160604,-0.6858067,9.56181076119815e-59,2.1004353350064664e-56
3,CSAD,16.159576,,9.722846417642235e-59,2.116234111334971e-56
3,RP11-8L8.2,16.158796,-0.59947383,9.846548347546677e-59,2.1226292450851274e-56
3,VMP1,16.156456,,1.0227380212160725e-58,2.126892237209058e-56
3,RP11-217B1.2,16.15432,-0.03723067,1.0588068060023518e-58,2.131374411260414e-56
3,AC079741.2,16.154045,-1.4521059,1.0635345147673712e-58,2.1330503751973076e-56
3,SCARNA14,16.15363,-2.4866884,1.0707157475070001e-58,2.1330503751973076e-56
3,RP11-439E19.1,16.152807,-1.0492798,1.0850962344729598e-58,2.1340471968928027e-56
3,TSSK6,16.15268,-1.0348547,1.087337396454349e-58,2.1340471968928027e-56
3,U6_10,16.152647,-0.8567888,1.0878984071006734e-58,2.1340471968928027e-56
3,RP11-166B2.5,16.15174,-0.6598764,1.1040348824299534e-58,2.1407970947457245e-56
3,ALS2CR12,16.151567,-0.7152134,1.1071193545719924e-58,2.1407970947457245e-56
3,RP11-747H7.1,16.151218,-1.2620163,1.1133923814597441e-58,2.1407970947457245e-56
3,AC092535.3,16.151026,-2.0310884,1.1168955927926588e-58,2.1407970947457245e-56
3,RP11-166P13.4,16.150957,-0.95419747,1.118126930499268e-58,2.1407970947457245e-56
3,RP1-86D1.2,16.150866,-0.5067702,1.1197795685443314e-58,2.1407970947457245e-56
4,MALAT1,47.25844,,0.0,0.0
4,AF131215.3,44.543415,,0.0,0.0
4,RP11-382D8.3,44.49832,-0.8417446,0.0,0.0
4,CTC-308K20.4,44.496094,-0.7947767,0.0,0.0
4,ACTRT3,44.494175,,0.0,0.0
4,RP11-109E24.1,44.493282,-2.8382237,0.0,0.0
4,RP11-379F4.4,44.49003,,0.0,0.0
4,GGTLC3,44.48957,,0.0,0.0
4,AC007556.3,44.48933,-5.27764,0.0,0.0
4,THSD1,44.487045,-2.0160596,0.0,0.0
4,RP11-1127D7.1,44.485634,,0.0,0.0
4,CTA-984G1.5,44.485348,,0.0,0.0
4,RAB11FIP1P1,44.48505,,0.0,0.0
4,RP11-298J23.8,44.482548,-6.263262,0.0,0.0
4,snoR442_2,44.47913,,0.0,0.0
4,RP11-927P21.11,44.473763,,0.0,0.0
4,DEC1,44.473763,,0.0,0.0
4,KLHL30,44.47187,-0.38679442,0.0,0.0
4,MIA,44.471558,0.18212555,0.0,0.0
4,RP1-102K2.8,44.471233,,0.0,0.0
4,DHDH,44.47054,,0.0,0.0
4,GDF3,44.469517,-0.9717928,0.0,0.0
4,HPR,44.46608,-3.3461463,0.0,0.0
4,RPS7P4,44.462738,,0.0,0.0
4,HMGN2P28,44.45296,-0.5132341,0.0,0.0
4,RP11-374C13.1,44.45222,-1.8190491,0.0,0.0
4,HMGB1P10,44.452183,-0.89341277,0.0,0.0
4,RP11-77G22.2,44.450504,,0.0,0.0
4,FAM3C2,44.450363,,0.0,0.0
4,RP11-434O22.1,44.439743,-0.84551525,0.0,0.0
4,PJA1,44.435783,-0.2556428,0.0,0.0
4,HES6,44.435696,-0.6695073,0.0,0.0
4,MEIG1,44.435493,,0.0,0.0
4,NANOGNB,44.434227,-0.9129979,0.0,0.0
4,CIB3,44.432858,-0.1913046,0.0,0.0
4,AC099535.4,44.427216,-0.28207538,0.0,0.0
4,NPM1P39,44.421837,-1.9417707,0.0,0.0
4,AC093110.3,44.42164,,0.0,0.0
4,RNU6-540P,44.420982,-0.7453343,0.0,0.0
4,BTF3P6,44.418674,-0.52879936,0.0,0.0
4,AC017002.2,44.413776,-0.8794539,0.0,0.0
4,SNORD8,44.411182,-3.2259111,0.0,0.0
4,C8orf44-SGK3,44.41043,-1.4405663,0.0,0.0
4,RP11-567G24.1,44.40607,,0.0,0.0
4,Y_RNA_463,44.404877,,0.0,0.0
4,RNU1-88P,44.39769,-2.251174,0.0,0.0
4,AC108004.3,44.397266,,0.0,0.0
4,ZNF548,44.39298,-0.18453221,0.0,0.0
4,RP11-558F24.4,44.390717,-0.29420152,0.0,0.0
4,CYorf17,44.387787,,0.0,0.0
4,RP11-649E7.5,44.385162,-2.747162,0.0,0.0
4,SNORA68,44.38506,,0.0,0.0
4,DGUOK-AS1,44.38449,-0.08289796,0.0,0.0
4,RP11-576C2.1,44.38317,,0.0,0.0
4,SNORD3C,44.379524,0.09604102,0.0,0.0
4,CTC-325J23.3,44.377625,-0.8024248,0.0,0.0
4,CTD-2340E1.2,44.37076,,0.0,0.0
4,RP11-264B17.2,44.366856,-2.0333562,0.0,0.0
4,ZNF154,44.36168,-0.34881487,0.0,0.0
4,APLP1,44.36017,,0.0,0.0
4,RP11-78I14.1,44.357693,-2.7461817,0.0,0.0
4,RNA5SP370,44.353306,,0.0,0.0
4,POP1,44.352116,-1.8521699,0.0,0.0
4,AC098820.3,44.349983,-0.24577,0.0,0.0
4,RP11-587D21.1,44.34969,-0.8671627,0.0,0.0
4,RP11-1070N10.3,44.348766,-1.6274586,0.0,0.0
4,ZKSCAN7,44.346252,-1.6308413,0.0,0.0
4,PAQR5,44.33912,-3.3752444,0.0,0.0
4,RP11-157F20.3,44.334015,-2.017259,0.0,0.0
4,DMPK,44.331604,0.29129973,0.0,0.0
4,RP11-817J15.3,44.329754,,0.0,0.0
4,ITPR1-AS1,44.329662,-0.35116658,0.0,0.0
4,CRTAM,44.329098,-0.49868113,0.0,0.0
4,LINC00087,44.326496,-5.631266,0.0,0.0
4,MARK2P8,44.318165,-3.0365093,0.0,0.0
4,AC004878.8,44.31745,0.07578646,0.0,0.0
4,AF131215.5,44.310337,-0.70562613,0.0,0.0
4,SLC16A12,44.305317,,0.0,0.0
4,CCDC65,44.30245,-2.2792609,0.0,0.0
4,AC010525.6,44.300808,-0.6892316,0.0,0.0
4,CLEC4G,44.29951,,0.0,0.0
4,RNU6-360P,44.298443,-1.6585457,0.0,0.0
4,RNU6-97P,44.298084,-0.25193632,0.0,0.0
4,AC010761.13,44.29409,-1.2009287,0.0,0.0
4,GUCY2C,44.293053,,0.0,0.0
4,RP11-686G8.2,44.291836,-1.5945932,0.0,0.0
4,ZNF665,44.290836,0.420182,0.0,0.0
4,NPHP3-AS1,44.289288,,0.0,0.0
4,GSDMA,44.28619,-1.5863293,0.0,0.0
4,KIF5C,44.27936,-2.4711866,0.0,0.0
4,RP11-290L1.2,44.27894,-0.46080387,0.0,0.0
4,RP3-426I6.5,44.27699,,0.0,0.0
4,FAM106A,44.27523,-2.8309674,0.0,0.0
4,ANTXRL,44.270584,,0.0,0.0
4,SPAG6,44.262775,-0.23875703,0.0,0.0
4,RNU1-11P,44.26202,-1.9153883,0.0,0.0
4,ZNF575,44.259193,-2.715491,0.0,0.0
4,RP11-25I15.1,44.25346,,0.0,0.0
4,RP11-169D4.1,44.249073,-2.3896382,0.0,0.0
4,RP11-484D2.3,44.24489,,0.0,0.0
5,S100A12,30.916733,,7.117273648195626e-210,4.111862504772059e-205
5,TSPO,27.878843,,4.817152086495393e-171,1.3915066374654917e-166
5,S100A9,27.61945,,6.499233027184144e-168,1.251600632265032e-163
5,CST7,27.574825,,2.2305029935356967e-167,3.2215712361384453e-163
5,ALPL,27.021051,,8.363058584607616e-161,9.663179672170716e-157
5,NEAT1,26.690767,,6.024525755775694e-157,5.800915441473819e-153
5,MT-CO1,26.384855,,2.0445933429501054e-153,1.6874613028893775e-149
5,S100A8,26.360205,,3.9206043202738633e-153,2.831313417439774e-149
5,PLAC8,24.819841,,5.4752784686524225e-136,3.514702921882849e-132
5,FCER1G,24.180496,,3.568775891715669e-129,1.8743535417462666e-125
5,VNN2,24.017136,,1.8415972686254486e-127,8.86621658335817e-124
5,CD177,23.53418,,1.8230728068112326e-122,7.523170376278952e-119
5,MT-TC,21.841412,,9.381089604608976e-106,2.1678947589082976e-102
5,GAPDH,21.180315,,1.4505942646485397e-99,2.1488508320907715e-96
5,CD63,21.070578,,1.4811109871740702e-98,2.08702987956116e-95
5,STXBP2,20.78361,,6.090255497143629e-96,7.3302568924266435e-93
5,RP11-925D8.5,20.369015,,3.149518817997662e-92,3.1371922529686024e-89
5,CYSTM1,20.20294,,9.224022805134141e-91,8.19845337724638e-88
5,CD44,20.005022,,4.979667734406707e-89,3.940963616710666e-86
5,RN7SL368P,19.649078,,5.8872422533788845e-86,3.779151630049536e-83
5,NFKBIZ,19.450804,,2.8689799357629933e-84,1.609219202221703e-81
5,NFKBIA,18.975357,,2.7265345777429937e-80,1.1933339557571665e-77
5,ITGB2,18.516476,,1.5207402004020346e-76,5.1378785729723245e-74
5,C19orf59,18.268757,,1.467572775662231e-74,4.239304098416703e-72
5,TNFAIP3,18.181496,,7.233326299236854e-74,1.9805258781318047e-71
5,FKBP5,18.100286,,3.1701219230108734e-73,7.89428680422876e-71
5,PLAUR,18.035686,,1.0221797869819138e-72,2.4005850745246388e-70
5,CD55,18.032475,,1.0833377369837569e-72,2.5236964144662333e-70
5,SLC2A3,17.783577,,9.473945669254087e-71,1.782860792018946e-68
5,METTL9,17.44232,,3.937544870359879e-68,5.832917430648751e-66
5,GBP2,17.410973,,6.811574642271698e-68,9.81359356129583e-66
5,TLR2,17.246008,,1.1990171380420085e-66,1.4896949917441066e-64
5,S100A4,17.157948,,5.481751854098872e-66,6.185493161461995e-64
5,LINC00528,16.913065,,3.6046318221581775e-64,3.3108170788798787e-62
5,S100A6,16.87175,,7.26120564261709e-64,6.336882682642254e-62
5,TIMP1,16.810215,,2.0542673979726487e-63,1.6834211401854444e-61
5,CR1,16.677824,,1.9001425154773957e-62,1.3274115301895475e-60
5,ARNTL,16.642717,,3.4174899457180817e-62,2.311927946533615e-60
5,FPR1,16.608849,,6.013604830073603e-62,3.877499909016096e-60
5,AC079210.1,16.535257,,2.0450608847274056e-61,1.204376172205468e-59
5,RP1-229K20.5,16.506458,,3.296751425120158e-61,1.8839091996386434e-59
5,PKD1L2,16.489447,-3.2260118,4.369367891999857e-61,2.4248942480740416e-59
5,RP11-483P21.3,16.456774,-1.8545537,7.499298835424481e-61,3.924429271911038e-59
5,RP11-888D10.4,16.44549,-4.2009387,9.035177777876002e-61,4.611213125099207e-59
5,RN7SKP292,16.42401,,1.2877106166338233e-60,6.283353501248808e-59
5,ADAMTSL4-AS1,16.418962,,1.3994124104543677e-60,6.737354432431683e-59
5,RP11-44N11.1,16.418882,-1.0650295,1.4012427957661752e-60,6.740549545362135e-59
5,CTD-2369P2.8,16.394032,-4.4089317,2.109793016519766e-60,9.123433528697339e-59
5,MPPED2,16.390982,-0.8008352,2.2183520790037765e-60,9.466651390499333e-59
5,AC103801.1,16.383366,0.055485252,2.5143304262293403e-60,1.0398025176417158e-58
5,USP12-AS2,16.382065,0.05370206,2.5687610743496855e-60,1.0565173788046876e-58
5,PLEKHG6,16.381159,-0.3586627,2.6073089432553054e-60,1.0675553478291195e-58
5,RP11-198M15.1,16.380798,0.13262302,2.622744959844351e-60,1.0723555878633242e-58
5,RP11-192P3.5,16.380629,0.1826562,2.630136008045855e-60,1.0738575801613651e-58
5,RP11-354P11.4,16.380629,0.13229135,2.630136008045855e-60,1.0738575801613651e-58
5,AC079354.6,16.380074,0.08380083,2.654254986803556e-60,1.0806306714389314e-58
5,TUBA8,16.369566,0.09761807,3.1545954901600926e-60,1.2372738985269451e-58
5,NUTM2B,16.367214,0.054584075,3.2787876857942306e-60,1.2755919257332665e-58
5,RP11-707G14.7,16.366943,0.22345866,3.2934361098061135e-60,1.279699114939499e-58
5,RP11-7K24.3,16.366539,0.044823997,3.3154174047315647e-60,1.2855141592185013e-58
5,RN7SL533P,16.365253,0.099542975,3.3861872297014064e-60,1.3059425555509969e-58
5,LINC01122,16.363655,-0.98956656,3.4761736292027703e-60,1.3317571557024644e-58
5,RP11-758P17.2,16.363354,0.21528304,3.4934965490855853e-60,1.3354022685092425e-58
5,RP11-245C17.2,16.36052,0.23877677,3.659967392277259e-60,1.3847236159399745e-58
5,C1orf167,16.35816,0.24971533,3.804496321703445e-60,1.4283308347224365e-58
5,GNAT2,16.357988,0.15811293,3.8152028845628527e-60,1.4294145022688047e-58
5,RPL21P123,16.35222,,4.194198361292207e-60,1.557298315330864e-58
5,TMC5,16.351288,-1.5853269,4.258773883653314e-60,1.5751737745217855e-58
5,RP4-640H8.2,16.346199,0.14460425,4.6296767706608406e-60,1.6864458768687814e-58
5,AC004702.2,16.344948,0.04957911,4.725787173751683e-60,1.7192877984203778e-58
5,RN7SL775P,16.343369,0.15461272,4.8497213723471686e-60,1.757734961384021e-58
5,FBXO39,16.342472,0.040913314,4.921652248768478e-60,1.778227738387125e-58
5,RP11-347C12.10,16.340664,0.10107698,5.06975951917204e-60,1.8226211369080667e-58
5,C6orf222,16.337032,0.109419934,5.380899813231673e-60,1.918955092036009e-58
5,CATSPERG,16.336594,-1.7982589,5.419715198101751e-60,1.9304143411833073e-58
5,AC144450.2,16.333664,0.37824398,5.686488730176283e-60,2.0056502650090016e-58
5,AP001885.1,16.332512,0.17761137,5.794921627057681e-60,2.0376750283627718e-58
5,WDR96,16.331987,-0.92939925,5.844906102665584e-60,2.0540009748740803e-58
5,CKAP4,16.330732,,5.966342547701493e-60,2.0890515636870202e-58
5,RP11-517A5.7,16.329895,0.22770439,6.048762353381754e-60,2.1115114649058857e-58
5,RP11-65M17.3,16.328821,0.034131307,6.156279189977432e-60,2.1397613525453692e-58
5,RP11-1084A12.2,16.326212,0.19760896,6.425227671067035e-60,2.2121852100152312e-58
5,SORBS1,16.323744,0.16183276,6.690303285812864e-60,2.2938806630935704e-58
5,RP1-91J24.1,16.322788,0.08198341,6.795918691068034e-60,2.3218250179720494e-58
5,NPFFR1,16.32203,0.2952757,6.88104093240983e-60,2.3467436705319545e-58
5,PTCRA,16.321795,0.1578537,6.907445476668851e-60,2.3543589824400565e-58
5,ARHGAP31-AS1,16.321228,0.2001995,6.971991818856198e-60,2.3735585347718276e-58
5,LINC00623,16.320108,-0.814507,7.100950106782355e-60,2.4131952383478646e-58
5,GPX8,16.320013,0.20211461,7.112127526417932e-60,2.414979192911619e-58
5,CTD-3032J10.3,16.319178,0.12510398,7.210064369424169e-60,2.4459603571035968e-58
5,VWF,16.31635,0.33047003,7.551660759007137e-60,2.542436462879483e-58
5,RP11-398A8.1,16.31426,-0.09744533,7.814789871339606e-60,2.6157813165521615e-58
5,DNAJB5,16.313492,0.32880652,7.913704730522655e-60,2.641961242272714e-58
5,ERBB2,16.310707,0.601572,8.282842430467088e-60,2.7485620662571802e-58
5,SLC7A11,16.30921,,8.488284053766451e-60,2.807061446126212e-58
5,ALG1L2,16.308517,0.37380442,8.585123762612161e-60,2.8309837621997283e-58
5,C6orf132,16.308205,0.27024797,8.629236879350404e-60,2.8406661095767002e-58
5,TULP2,16.307539,0.29298767,8.723802994303125e-60,2.865265891926518e-58
5,MIR744,16.306633,0.09080054,8.854120320992002e-60,2.8998247919765924e-58
5,GLIS3,16.299908,-0.5271118,9.884198197976389e-60,3.204488117237317e-58
6,RPLP1,42.47286,,0.0,0.0
6,RPS8,41.13155,,0.0,0.0
6,RPL13,40.67021,,0.0,0.0
6,RPLP2,39.870293,,0.0,0.0
6,RPS19,39.35437,,0.0,0.0
6,RPL36,39.075325,,0.0,0.0
6,BPI,38.881073,,0.0,0.0
6,RPL8,37.89283,,0.0,0.0
6,RPS24,37.658142,,2.407228557471e-310,9.933772532198062e-307
6,RPS12,37.39904,,4.0499923127077905e-306,1.559868039213781e-302
6,NKG7,37.298138,,1.7591210430314932e-304,6.351856251191154e-301
6,CEACAM8,37.255108,,8.759015418215781e-304,2.9766741044504722e-300
6,RPL19,37.044243,,2.2230572168832946e-300,6.75961497847361e-297
6,RPL12,36.961967,,4.6787823691866263e-299,1.3515364690750948e-295
6,RPL32,36.945683,,8.544364167966108e-299,2.2484813066935667e-295
6,CD247,36.945625,,8.562233006293333e-299,2.2484813066935667e-295
6,TULP2,36.568787,,8.967088056813253e-293,1.7268519276875737e-289
6,RPS15,36.545174,,2.127359397531533e-292,3.6148216021643898e-289
6,AC073410.1,36.53537,,3.0446079290565758e-292,4.886003719038487e-289
6,PDK4,36.532467,,3.3858069502675257e-292,5.147584866784363e-289
6,RP11-7K24.3,36.507847,-4.254132,8.325893408631284e-292,5.795323372251267e-289
6,AC004702.2,36.50318,-2.5047789,9.873400314715419e-292,6.068254855128233e-289
6,FBXO39,36.50181,-4.173638,1.0380184159192297e-291,6.212263381022608e-289
6,RN7SL533P,36.50176,-2.7778456,1.0399842585529589e-291,6.212263381022608e-289
6,AC079354.6,36.500072,,1.1060352388391329e-291,6.440059158156522e-289
6,RP11-347C12.10,36.49881,-2.0677898,1.1582103889596998e-291,6.440059158156522e-289
6,RP11-192P3.5,36.498783,,1.1593065141991558e-291,6.440059158156522e-289
6,TUBA8,36.498432,-3.8217478,1.1742565504541394e-291,6.460983208513047e-289
6,RP11-65M17.3,36.494953,,1.3333958146611392e-291,6.8075474198245605e-289
6,LINC01122,36.49437,-0.6519094,1.3621350368335209e-291,6.843011085476783e-289
6,AP001885.1,36.491764,-0.75300246,1.4980274660402397e-291,7.272734520633846e-289
6,RP11-198M15.1,36.490112,-0.7818249,1.5912262238811985e-291,7.393299517029278e-289
6,RP11-245C17.2,36.48985,,1.606622384280301e-291,7.393299517029278e-289
6,AC007952.5,36.48959,,1.621888496744002e-291,7.393299517029278e-289
6,RP1-91J24.1,36.489532,,1.6252385000999053e-291,7.393299517029278e-289
6,RP11-1084A12.2,36.487602,-1.4068202,1.743947062969869e-291,7.750234897612173e-289
